price,area_sqft,location,bhk,is_resale,amenity_gym,lift,parking,amenity_maintenance,amenity_security,amenity_kids_play,amenity_clubhouse,amenity_intercom,amenity_gardens,amenity_indoor_games,amenity_gas,amenity_jogging,amenity_pool,price_per_sqft,amenity_count
9500000,635,borivali_west,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,14960.629921259842,8
15000000,950,mulund_west,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15789.473684210527,0
8700000,705,thane_west,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,12340.425531914894,6
3049000,569,palghar,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5358.523725834798,3
2099000,387,palghar,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5423.7726098191215,3
3500000,646,palghar,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,5417.956656346749,3
4499000,518,virar,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8685.328185328186,7
3372000,412,virar,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8184.466019417476,7
3446000,426,virar,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8089.2018779342725,7
4656000,536,virar,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8686.567164179105,7
5499000,579,virar,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,9497.409326424871,7
4621000,532,virar,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8686.09022556391,7
3500000,433,virar,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8083.140877598153,7
13500000,900,borivali_west,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15000.0,1
18500000,1285,chembur,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14396.887159533075,0
17500000,1500,chembur,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11666.666666666666,0
16500000,1050,chembur,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15714.285714285714,0
11800000,1080,koper_khairane,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10925.925925925925,0
7000000,650,koper_khairane,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10769.23076923077,0
42500000,2400,borivali_west,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,17708.333333333332,3
7100000,950,greater_khanda,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7473.684210526316,0
7800000,950,greater_khanda,2,0,1,1,0,0,0,1,1,1,0,0,0,0,0,8210.526315789473,4
17000000,775,chedda_nagar,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,21935.483870967742,6
2400000,585,nala_sopara,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,4102.5641025641025,8
71500000,1600,khar_west,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,44687.5,2
15000000,880,sion,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17045.454545454544,0
13700000,697,borivali_west,2,1,1,1,0,0,0,1,1,1,0,0,0,0,0,19655.667144906743,4
8800000,1100,thane_west,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,8000.0,6
22500000,935,borivali_west,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,24064.171122994652,3
14500000,580,borivali_west,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,25000.0,3
27500000,1196,dahisar,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,22993.3110367893,8
16500000,980,sion,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16836.73469387755,0
8600000,695,kurla_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12374.100719424461,0
9000000,575,kurla_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15652.173913043478,0
22500000,1350,kurla_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.666666666668,0
8200000,725,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11310.344827586207,0
8100000,720,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11250.0,0
8298999,700,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11855.712857142857,0
7598999,750,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10131.998666666666,0
11000000,900,kurla_west,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12222.222222222223,1
7998999,690,kurla_west,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11592.752173913044,1
7798999,700,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11141.427142857143,0
7898999,680,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11616.175,0
11500000,1100,kurla_west,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10454.545454545454,0
7998999,700,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11427.141428571429,0
18500000,1676,kurla,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,11038.1861575179,9
11000000,750,kurla_east,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14666.666666666666,0
9000000,750,kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12000.0,0
4900000,239,thane_west,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,20502.092050209205,7
5700000,283,thane_west,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,20141.342756183745,7
6351000,352,thane_west,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,18042.613636363636,7
6900000,440,thane_west,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,15681.818181818182,7
24500000,1350,jogeshwari_west,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,18148.14814814815,3
22500000,1250,borivali_west,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0,18000.0,4
40000000,1700,borivali_west,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,23529.41176470588,2
8400000,515,borivali_west,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16310.679611650485,1
9000000,570,malad_east,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,15789.473684210527,7
13500000,820,malad_east,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,16463.414634146342,7
4800000,855,kalyan_east,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,5614.035087719299,2
3300000,600,kalyan_east,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,5500.0,3
4500000,880,kalyan_east,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5113.636363636364,0
4500000,600,dombivali,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,7500.0,8
9800000,580,kandivali_west,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16896.55172413793,6
2000000,425,malad_east,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,4705.882352941177,4
44500000,1950,sion,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,22820.51282051282,1
2350000,425,bandra_east,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,5529.411764705882,4
7598999,400,thane_west,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,18997.4975,5
9800000,599,thane_west,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,16360.601001669449,9
27400000,1552,manpada,4,1,1,1,1,0,1,1,1,1,1,0,0,0,1,17654.639175257733,7
14600000,958,thane_west,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,15240.08350730689,9
18500000,1174,thane_west,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,15758.09199318569,9
8000000,419,thane_west,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19093.07875894988,8
12800000,705,thane_west,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,18156.028368794327,8
13500000,931,thane_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,14500.537056928035,5
4200000,350,santacruz_east,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,12000.0,10
35000000,1700,powai,3,0,1,1,1,0,1,1,1,1,0,1,0,1,1,20588.235294117647,8
15200000,680,borivali_west,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,22352.941176470587,4
14500000,950,kandivali_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,15263.157894736842,5
26000000,1280,malad_west,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,20312.5,3
18000000,704,goregaon_west,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,25568.18181818182,2
3700000,300,andheri_east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12333.333333333334,0
3400000,300,andheri_east,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11333.333333333334,1
7500000,495,malad_west,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15151.515151515152,1
6850000,1050,ulwe,2,0,0,1,1,0,1,0,0,0,0,0,1,1,0,6523.809523809524,3
4000000,650,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6153.846153846154,1
3000000,550,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5454.545454545455,1
4550000,650,ulwe,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,7000.0,5
3990000,650,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6138.461538461538,1
4000000,650,ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,6153.846153846154,6
4225000,650,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6500.0,0
4140999,650,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6370.767692307692,0
4000000,650,ulwe,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6153.846153846154,2
6500000,525,malad_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12380.952380952382,0
16100000,675,borivali_west,2,1,1,1,1,0,1,1,0,1,0,0,0,1,1,23851.85185185185,6
9800000,540,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,1,1,1,1,18148.14814814815,8
7700000,1110,kamothe,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6936.936936936937,1
27500000,1000,prabhadevi,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,27500.0,3
110000000,3000,andheri_west,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1,36666.666666666664,5
7209999,900,mira_road_east,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8011.11,1
5637000,650,mira_road_east,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8672.307692307691,1
13200000,1500,mira_road_east,3,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8800.0,4
9450000,1080,mira_road_east,2,1,0,1,0,0,0,1,1,1,0,0,1,0,0,8750.0,4
5150000,720,mira_road_east,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,7152.777777777777,4
6500000,450,kharodi,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14444.444444444445,2
27900000,1086,wadala,3,1,1,1,0,0,0,1,1,1,1,1,0,1,1,25690.60773480663,8
18900000,925,wadala,2,1,1,1,0,0,0,1,1,1,1,1,0,1,1,20432.432432432433,8
13899999,505,wadala,1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,27524.750495049506,8
31800000,1046,ghatkopar_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,30401.529636711282,5
46200000,1507,ghatkopar_west,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1,30656.934306569343,5
10800000,1260,thane_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,8571.42857142857,6
10700000,1240,thane_west,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,8629.032258064517,6
10600000,1230,thane_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,8617.886178861789,6
16500000,646,borivali_west,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,25541.795665634676,8
27500000,1056,borivali_west,3,1,1,1,0,0,1,1,1,1,1,0,0,1,1,26041.666666666668,8
22000000,858,borivali_east,2,1,1,1,0,0,1,1,1,1,0,1,0,1,1,25641.02564102564,8
31300000,1043,borivali_east,3,1,1,1,0,0,1,1,1,1,0,1,0,1,1,30009.587727708535,8
8920000,749,thane_west,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,11909.212283044058,6
7320000,746,thane_west,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,9812.332439678285,6
13100000,1140,thane_west,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11491.228070175439,0
13100000,1140,thane_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,11491.228070175439,6
21700000,707,andheri_west,2,1,1,1,0,0,1,1,1,1,0,0,0,0,1,30693.069306930694,6
27799999,944,andheri_west,3,1,1,1,0,0,1,1,1,1,0,0,0,0,1,29449.151483050846,6
13899999,614,kandivali_east,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,22638.434853420196,7
52100000,1104,juhu,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1,47192.02898550725,5
14300000,686,ghatkopar_west,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1,20845.48104956268,5
24600000,1182,ghatkopar_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,20812.18274111675,5
34800000,750,ville_parle_west,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1,46400.0,7
36500000,1620,wadala,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,22530.864197530864,11
2150000,655,badlapur_east,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,3282.442748091603,5
2250000,655,badlapur_east,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,3435.114503816794,4
2400000,700,badlapur_west,1,1,1,0,0,0,0,1,1,0,1,0,0,1,0,3428.5714285714284,5
3100000,920,badlapur_east,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3369.5652173913045,1
2399000,700,badlapur_east,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,3427.1428571428573,10
2000000,610,vangani,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,3278.688524590164,2
2190000,655,badlapur_east,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3343.5114503816794,1
3200000,820,badlapur_east,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,3902.439024390244,1
3600000,910,ambernath_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,3956.043956043956,6
2450000,550,ambernath_west,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,4454.545454545455,9
3100000,920,badlapur_east,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,3369.5652173913045,9
2650000,650,badlapur_west,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,4076.923076923077,5
9800000,1170,mira_road_east,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,8376.068376068377,9
8600000,1026,mira_road_east,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,8382.06627680312,9
11399999,1341,mira_road_east,3,1,1,1,0,0,1,1,1,1,1,0,1,1,1,8501.117822520508,9
5700000,710,mira_road_east,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,8028.169014084507,10
7800000,1010,mira_road_east,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1,7722.772277227723,10
6700000,775,mira_road_east,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,8645.161290322581,9
5600000,693,mira_road_east,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8080.80808080808,10
7600000,972,mira_road_east,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7818.930041152264,10
10600000,1386,mira_road_east,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7647.9076479076475,10
5600000,788,mira_road_east,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,7106.598984771574,5
10400000,1365,mira_road_east,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0,7619.047619047619,3
7700000,1046,mira_road_east,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,7361.376673040153,5
5300000,710,mira_road_east,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,7464.788732394366,4
7320000,999,bhayandar_east,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7327.327327327327,2
5518000,677,mira_road_east,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,8150.664697193501,2
5500000,720,mira_road_east,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,7638.888888888889,4
8250000,1060,mira_road_east,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7783.018867924528,11
7800000,1010,mira_road_east,2,0,0,1,1,0,0,1,0,1,1,0,1,0,0,7722.772277227723,4
6120000,720,mira_road_east,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,8500.0,5
5650000,780,mira_road_east,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,7243.589743589743,5
6200000,730,mira_road_east,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8493.150684931506,3
8500000,1048,mira_road_east,2,1,0,1,0,0,0,1,0,1,0,0,1,0,0,8110.687022900764,3
7650000,982,mira_road_east,2,1,0,1,0,0,0,1,1,1,0,0,1,0,1,7790.224032586558,5
5700000,770,mira_road_east,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7402.597402597403,2
7650000,1020,mira_road_east,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,7500.0,2
6200000,750,mira_road_east,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8266.666666666666,10
6000000,621,shil_phata,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9661.835748792271,0
5500000,525,shil_phata,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10476.190476190477,0
4000000,424,shil_phata,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9433.962264150943,0
26000000,923,andheri_west,2,1,1,1,0,0,0,1,0,1,0,0,1,0,0,28169.014084507042,4
22200000,930,andheri_west,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,23870.967741935485,6
7500000,1015,dombivli,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7389.162561576355,1
64300000,1259,ville_parle_west,3,1,1,1,0,0,1,1,1,1,1,0,0,0,1,51072.27958697379,7
4850000,300,borivali_west,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,16166.666666666666,2
2500000,450,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5555.555555555556,1
39100000,707,khar,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1,55304.101838755305,6
60500000,1195,khar,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,50627.615062761506,6
34700000,832,bandra_kurla_complex,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,41706.730769230766,10
36500000,965,bandra_kurla_complex,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,37823.83419689119,10
25200000,1250,andheri_west,2,0,1,1,0,0,1,1,1,1,0,0,0,1,1,20160.0,7
105000000,2800,juhu,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,37500.0,3
3500000,650,sector_5_ulwe,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,5384.615384615385,5
4150000,650,ulwe,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,6384.615384615385,3
7150000,1050,ulwe,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,6809.523809523809,2
10500000,420,andheri_west,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,25000.0,8
14600000,586,andheri_west,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,24914.67576791809,8
3500000,650,ulwe,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5384.615384615385,2
3500000,650,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5384.615384615385,1
6800000,1050,ulwe,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,6476.190476190476,3
8700000,580,borivali_west,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15000.0,1
10800000,550,kandivali_east,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,19636.363636363636,6
13000000,760,borivali_west,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,17105.263157894737,2
2300000,350,vasai_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6571.428571428572,0
9000000,650,borivali_west,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,13846.153846153846,4
9000000,650,borivali_west,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,13846.153846153846,1
8200000,610,borivali_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13442.622950819672,0
8700000,585,vikhroli_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14871.794871794871,0
10000000,600,vikhroli_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.666666666668,0
15500000,900,borivali_west,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,17222.222222222223,7
31500000,1600,borivali_west,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,19687.5,2
8800000,650,borivali_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13538.461538461539,0
21500000,1350,borivali_west,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15925.925925925925,2
8400000,605,kandivali_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13884.297520661157,0
2500000,615,virar_east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065.040650406504,0
82000000,2044,worli,3,0,1,0,0,0,1,1,1,1,0,1,0,1,1,40117.4168297456,8
5000000,950,kalyan_west,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,5263.1578947368425,6
21200000,859,andheri_east,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,24679.86030267753,9
25200000,969,andheri_east,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,26006.191950464396,9
18900000,710,malad_west,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,26619.718309859156,7
20500000,1015,bhandup_west,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,20197.04433497537,9
54200000,1174,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,46166.95059625213,7
55400000,1179,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,46988.97370653096,7
55700000,1181,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,47163.42082980525,7
60700000,1234,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,49189.62722852512,7
79200000,1648,andheri_west,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,48058.25242718447,7
62100000,1305,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,47586.206896551725,7
85600000,1705,andheri_west,4,1,1,1,1,0,1,1,1,0,0,1,0,1,1,50205.27859237537,7
54500000,1142,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,47723.29246935201,7
65500000,1344,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,48735.119047619046,7
68100000,1418,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,48025.38787023978,7
59500000,1210,andheri_west,3,1,1,1,1,0,1,1,1,0,0,1,0,1,1,49173.55371900826,7
27000000,1550,andheri_west,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,17419.354838709678,4
26000000,1250,andheri_west,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1,20800.0,4
2999000,550,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5452.727272727273,0
5100000,650,ulwe,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,7846.153846153846,1
4099000,650,ulwe,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6306.153846153846,0
4400000,650,ulwe,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,6769.2307692307695,2
12000000,700,goregaon_west,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17142.85714285714,1
11700000,560,dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,20892.85714285714,8
13899999,720,dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19305.554166666665,8
14500000,721,dahisar,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,20110.957004160886,8
16700000,1050,ghatkopar_west,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,15904.761904761905,5
16000000,1053,ghatkopar_west,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,15194.681861348528,8
16800000,1054,ghatkopar_west,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,15939.278937381405,5
16500000,1054,ghatkopar_west,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,15654.648956356736,5
16399999,1050,ghatkopar_west,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,15619.046666666667,8
16500000,1053,ghatkopar_west,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,15669.51566951567,8
6200000,310,malad_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,0
8500000,575,thane_west,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,14782.608695652174,7
22000000,1400,thane_west,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,15714.285714285714,6
18200000,980,powai,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,18571.428571428572,6
19500000,1300,thane_west,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,15000.0,7
11000000,450,ville_parle_east,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24444.444444444445,1
21500000,1650,thane_west,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,13030.30303030303,8
17500000,1350,thane_west,3,1,1,1,0,0,1,1,1,1,0,0,0,1,1,12962.962962962964,7
17500000,1350,thane_west,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,12962.962962962964,8
20000000,711,goregaon_west,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,28129.395218002814,7
25500000,921,goregaon_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,27687.296416938112,5
33500000,1112,goregaon_west,3,1,1,1,1,0,1,1,1,1,0,0,0,1,1,30125.89928057554,7
23900000,1042,wadala_east,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,22936.66026871401,8
6000000,1000,dombivali,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,6000.0,6
30000000,1200,andheri_east,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,25000.0,10
67000000,2500,andheri_west,4,0,1,1,1,1,1,1,1,0,1,1,0,0,1,26800.0,8
42500000,1850,andheri_west,3,0,1,1,1,1,1,1,1,0,1,1,0,0,1,22972.972972972973,8
8016000,809,dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9908.529048207663,9
4043000,408,dombivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9909.313725490196,9
4498000,454,dombivali,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9907.488986784141,9
8294000,834,dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9944.84412470024,9
6242000,630,dombivali,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,9907.936507936507,9
17500000,1775,thane_west,3,1,1,1,0,0,0,1,1,1,0,0,0,1,1,9859.154929577464,6
15300000,1275,thane_west,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,12000.0,9
11000000,1166,thane_west,2,1,1,1,0,0,0,1,1,1,0,0,0,1,1,9433.962264150943,6
17700000,1338,thane_west,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1,13228.699551569507,5
60000000,1118,bandra_west,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,53667.26296958855,6
110000000,2550,andheri_west,4,1,1,1,1,0,1,1,1,1,1,0,1,1,1,43137.25490196078,9
99000000,2073,andheri_west,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,47756.87409551375,9
9500000,650,malad_west,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,14615.384615384615,9
